transaction_id,customer_name,category,price,quantity,total_amount,rating,country,created_date
TXN-0012264,David Martinez,Beauty & Personal Care,558.35,1,558.35,3.7,United States,2023-02-14 00:00:00
TXN-0007098,Nancy Taylor,Toys & Games,1058.58,3,3175.74,3.3,France,2023-03-12 00:00:00
TXN-0004532,David Smith,Home & Kitchen,318.22,4,1272.88,4.6,Netherlands,2024-05-28 00:00:00
TXN-0011257,Richard Anderson,Apparel,630.77,2,1261.54,1.9,Netherlands,2023-10-28 00:00:00
TXN-0003142,David Thomas,Home & Kitchen,640.35,6,3842.1,2.7,Canada,2023-09-30 16:52:18
TXN-0005093,Christopher Garcia,Electronics,672.09,3,2016.27,3.4,Canada,2023-09-10 17:44:44
TXN-0000355,Jennifer White,Home & Kitchen,1413.04,2,2826.08,2.4,Brazil,2024-04-21 15:10:00
TXN-0002628,Richard White,Apparel,850.43,4,3401.72,3.5,France,2024-08-07 03:14:31
TXN-0004669,Sarah Rodriguez,Electronics,1422.04,3,4266.12,4.1,Netherlands,2023-12-14 00:07:44
TXN-0000732,Patricia Hernandez,Apparel,809.93,1,809.93,2.8,United States,2024-11-01 14:21:20
TXN-0008526,Michael Miller,Sports & Outdoors,34.87,1,34.87,1.3,Brazil,2023-12-06 17:06:59
TXN-0005678,Thomas Anderson,Sports & Outdoors,456.07,8,3648.56,1.8,India,2024-12-31 00:00:00
TXN-0002211,John Hernandez,Automotive,571.78,7,4002.46,1.6,Germany,2023-08-12 00:00:00
TXN-0007141,Richard Anderson,Electronics,891.71,5,4458.55,4.4,United States,2024-10-22 07:44:31
TXN-0002509,Mary Anderson,Beauty & Personal Care,854.75,2,1709.5,1.8,Japan,2023-06-21 00:00:00
TXN-0005533,Jennifer White,Automotive,918.31,5,4591.55,1.8,Germany,2024-08-27 20:51:28
TXN-0008168,Patricia Jackson,Home & Kitchen,1200.78,1,1200.78,2.6,Japan,2024-12-30 08:45:21
TXN-0004046,Joseph Thomas,Electronics,365.76,7,2560.32,1.2,India,2023-07-12 00:00:00
TXN-0002222,Joseph Brown,Books,478.9,4,1915.6,4.7,Netherlands,2024-03-22 21:11:53
TXN-0009386,Sarah Brown,Sports & Outdoors,1339.92,3,4019.76,1.5,India,2023-03-09 06:21:53
TXN-0007554,David Moore,Toys & Games,1320.15,4,5280.6,3.5,India,2023-05-28 00:00:00
TXN-0009697,Sarah Miller,Electronics,376.82,4,1507.28,1.9,Brazil,2023-08-11 04:26:44
TXN-0010736,John Taylor,Home & Kitchen,897.54,8,7180.32,4.2,Japan,2023-09-17 00:00:00
TXN-0002010,Daniel Brown,Books,1078.19,1,1078.19,4.6,Australia,2024-08-12 00:00:00
TXN-0007675,Sarah Wilson,Home & Kitchen,141.12,4,564.48,1.2,United States,2023-10-16 12:53:03
TXN-0011572,Barbara Hernandez,Home & Kitchen,12.58,2,25.16,2.4,India,2024-06-04 12:35:17
TXN-0009149,Nancy Martin,Toys & Games,1029.27,5,5146.35,1.6,Japan,2023-05-17 18:08:48
TXN-0011236,Daniel Taylor,Home & Kitchen,1352.73,5,6763.65,3.5,Canada,2023-02-09 06:59:50
TXN-0008472,Elizabeth Gonzalez,Toys & Games,471.53,3,1414.59,3.4,United States,2024-02-01 15:35:23
TXN-0008585,James Jones,Automotive,1426.95,6,8561.7,3.6,United Kingdom,2024-09-10 07:54:01
TXN-0001846,Patricia Jones,Sports & Outdoors,638.67,6,3832.02,3.2,Germany,2024-02-24 03:36:22
TXN-0004363,John Moore,Books,1226.8,7,8587.6,3.9,United Kingdom,2024-10-07 13:14:03
TXN-0010051,Patricia Davis,Electronics,1440.08,1,1440.08,1.9,Canada,2023-10-29 21:48:41
TXN-0001907,Barbara Rodriguez,Toys & Games,1176.0,3,3528.0,4.1,Japan,2023-09-19 08:57:04
TXN-0010220,Jessica Lee,Home & Kitchen,1016.66,7,7116.62,1.9,Netherlands,2023-08-24 00:00:00
TXN-0000310,Barbara Hernandez,Apparel,1291.92,7,9043.44,2.5,Japan,2024-06-14 10:57:45
TXN-0011403,Jennifer Thomas,Toys & Games,557.33,6,3343.98,4.9,Brazil,2023-08-19 14:57:22
TXN-0004080,Lisa Hernandez,Automotive,1251.32,7,8759.24,4.5,India,2023-03-01 16:06:26
TXN-0009517,Daniel Wilson,Toys & Games,89.27,7,624.89,4.3,Australia,2024-05-24 11:25:14
TXN-0008919,Robert Perez,Sports & Outdoors,1260.92,5,6304.6,4.4,Canada,2023-01-13 18:46:28
TXN-0004738,Linda Williams,Home & Kitchen,86.96,5,434.8,1.9,Brazil,2024-11-23 18:21:30
TXN-0005734,Michael Brown,Sports & Outdoors,418.42,6,2510.52,1.7,Netherlands,2023-03-20 18:37:17
TXN-0010412,John Hernandez,Sports & Outdoors,816.58,1,816.58,4.3,Germany,2023-04-11 07:28:52
TXN-0009399,Lisa Moore,Home & Kitchen,123.55,8,988.4,4.8,Brazil,2023-12-29 10:52:11
TXN-0007214,Joseph Wilson,Automotive,272.17,1,272.17,3.0,United Kingdom,2023-03-07 10:27:52
TXN-0007179,Jessica Jones,Beauty & Personal Care,451.7,1,451.7,3.4,Brazil,2023-01-05 03:39:17
TXN-0012148,Nancy Taylor,Apparel,1414.57,3,4243.71,1.7,India,2023-01-13 19:37:12
TXN-0006540,Jessica Taylor,Toys & Games,699.53,8,5596.24,1.0,France,2023-11-23 11:30:52
TXN-0003864,Susan Garcia,Home & Kitchen,1338.59,8,10708.72,4.2,Australia,2024-08-10 00:00:00
TXN-0006860,Patricia Martinez,Toys & Games,1381.39,1,1381.39,3.6,Australia,2024-06-08 09:01:17
TXN-0008639,Jessica Lee,Automotive,109.0,4,436.0,1.0,United States,2024-06-17 20:03:36
TXN-0001524,Lisa Miller,Books,1104.88,5,5524.4,4.3,Netherlands,2024-06-07 16:07:01
TXN-0004272,William Smith,Automotive,117.14,3,351.42,4.5,India,2023-01-24 04:22:17
TXN-0009467,Lisa Miller,Apparel,799.54,2,1599.08,2.6,Germany,2023-03-07 16:26:03
TXN-0008824,Patricia Wilson,Sports & Outdoors,1298.91,6,7793.46,3.3,Netherlands,2024-12-17 08:48:11
TXN-0002773,Karen Garcia,Electronics,1110.69,1,1110.69,4.7,Netherlands,2024-07-02 13:57:35
TXN-0000655,Michael Johnson,Apparel,99.52,5,497.6,1.6,Australia,2023-11-19 11:02:15
TXN-0003405,Linda Smith,Home & Kitchen,903.46,7,6324.22,3.6,Canada,2023-04-17 22:17:43
TXN-0009403,Jennifer Wilson,Toys & Games,262.0,8,2096.0,2.3,Germany,2023-05-26 16:57:15
TXN-0003101,Thomas Thomas,Apparel,1461.86,7,10233.02,2.4,Netherlands,2023-03-27 16:28:11
TXN-0000948,William Perez,Automotive,999.89,8,7999.12,1.4,Canada,2024-06-21 07:47:55
TXN-0012477,Jessica Jackson,Home & Kitchen,1461.21,6,8767.26,1.7,France,2024-10-18 00:00:00
TXN-0002338,Jennifer Martin,Beauty & Personal Care,436.98,7,3058.86,3.3,Canada,2023-06-30 00:00:00
TXN-0008431,David Thompson,Apparel,1193.99,7,8357.93,2.4,India,2024-04-29 22:54:55
TXN-0007495,Susan Jones,Automotive,513.38,1,513.38,2.9,United Kingdom,2023-02-23 00:00:00
TXN-0000734,Nancy Miller,Beauty & Personal Care,756.64,6,4539.84,1.7,India,2023-08-21 15:28:27
TXN-0009360,James Wilson,Books,150.69,1,150.69,3.5,Australia,2024-12-12 09:53:19
TXN-0011152,David Smith,Automotive,104.97,5,524.85,4.0,Germany,2023-04-20 00:00:00
TXN-0010317,Richard Brown,Apparel,54.34,3,163.02,3.4,France,2023-06-08 01:55:58
TXN-0012394,Richard Anderson,Home & Kitchen,571.65,2,1143.3,5.0,United States,2023-02-14 04:41:23
TXN-0006298,Susan Taylor,Books,246.17,6,1477.02,4.4,United Kingdom,2024-11-05 09:23:58
TXN-0008743,Jessica Martin,Electronics,975.05,7,6825.35,4.7,France,2024-10-24 01:55:46
TXN-0005549,Susan Taylor,Toys & Games,522.48,4,2089.92,1.5,Australia,2024-08-15 19:53:52
TXN-0005247,James Smith,Home & Kitchen,297.78,5,1488.9,1.4,India,2024-01-01 15:31:55
TXN-0006523,William Jackson,Apparel,252.71,2,505.42,2.0,Netherlands,2023-04-18 08:56:47
TXN-0004435,Mary Gonzalez,Books,910.38,3,2731.14,2.2,Netherlands,2023-11-27 21:36:09
TXN-0007599,Joseph Lee,Books,469.46,2,938.92,4.0,Australia,2024-12-27 05:23:57
TXN-0006070,Karen Garcia,Automotive,1258.46,4,5033.84,3.9,United States,2023-11-24 12:33:01
TXN-0004378,Linda Jackson,Automotive,1364.09,6,8184.54,2.9,Brazil,2023-07-22 00:26:32
TXN-0005860,Daniel Taylor,Apparel,755.19,8,6041.52,3.5,Netherlands,2024-02-17 22:36:39
TXN-0000168,Barbara Davis,Toys & Games,998.24,2,1996.48,3.1,United Kingdom,2023-10-08 02:08:28
TXN-0007158,Patricia Garcia,Automotive,94.66,3,283.98,2.6,Australia,2024-09-14 23:57:04
TXN-0002645,Susan Wilson,Home & Kitchen,1374.39,1,1374.39,4.0,Japan,2023-02-26 04:46:15
TXN-0002030,Karen Taylor,Toys & Games,649.21,5,3246.05,1.5,Canada,2023-05-18 13:04:12
TXN-0010311,Barbara Perez,Automotive,745.66,4,2982.64,4.3,Germany,2024-03-20 13:42:10
TXN-0006297,Joseph Davis,Beauty & Personal Care,1034.07,8,8272.56,1.5,Germany,2023-08-30 22:41:00
TXN-0006243,Nancy Jackson,Home & Kitchen,1386.99,6,8321.94,1.5,France,2023-05-29 14:28:24
TXN-0011304,Daniel Taylor,Home & Kitchen,1384.13,7,9688.91,5.0,India,2024-10-24 09:27:36
TXN-0010580,Robert Thompson,Home & Kitchen,714.31,6,4285.86,2.9,United States,2024-03-19 16:23:40
TXN-0003212,David Thompson,Beauty & Personal Care,1013.85,1,1013.85,4.1,Netherlands,2024-12-07 16:45:50
TXN-0005926,Jennifer Moore,Apparel,1060.68,8,8485.44,2.3,Canada,2023-12-01 14:10:44
TXN-0006117,John Hernandez,Toys & Games,885.23,3,2655.69,1.5,Netherlands,2023-03-31 00:58:42
TXN-0005741,Thomas Lee,Beauty & Personal Care,681.05,7,4767.35,3.0,United Kingdom,2023-05-18 00:00:00
TXN-0002264,Charles Perez,Automotive,71.87,1,71.87,3.2,Netherlands,2024-07-23 09:08:25
TXN-0009256,Richard Lee,Toys & Games,978.77,6,5872.62,4.2,Japan,2023-09-21 00:00:00
TXN-0005487,Charles Hernandez,Toys & Games,651.79,3,1955.37,1.4,Canada,2024-11-28 16:27:36
TXN-0007168,Richard Brown,Electronics,206.53,1,206.53,2.0,France,2024-12-31 00:00:00
TXN-0007427,John Martin,Home & Kitchen,1394.87,2,2789.74,1.6,United Kingdom,2024-09-02 09:20:36
TXN-0004823,Mary Moore,Books,196.6,8,1572.8,2.2,Japan,2023-09-14 02:32:46
TXN-0004608,Daniel Smith,Toys & Games,1122.8,7,7859.6,2.2,Japan,2023-09-06 16:31:16
TXN-0000934,Jennifer Thompson,Apparel,732.27,2,1464.54,2.8,Germany,2024-09-24 12:57:56
TXN-0010129,James Hernandez,Automotive,793.99,5,3969.95,3.7,Netherlands,2024-10-16 16:25:56
TXN-0007187,John Davis,Automotive,1065.56,8,8524.48,1.5,France,2023-09-25 14:08:40
TXN-0010674,Charles Hernandez,Toys & Games,490.24,2,980.48,2.2,United Kingdom,2023-09-28 00:46:15
TXN-0005715,Susan Martin,Books,290.59,6,1743.54,4.6,United Kingdom,2023-03-18 16:18:17
TXN-0005450,John Jones,Electronics,1432.77,2,2865.54,1.2,Germany,2023-10-23 15:49:25
TXN-0003229,Mary Jones,Books,1059.56,4,4238.24,3.7,United States,2024-06-14 00:00:00
TXN-0005158,Michael Gonzalez,Automotive,355.65,8,2845.2,1.8,Canada,2023-08-15 00:00:00
TXN-0000714,James Taylor,Books,1446.57,3,4339.71,4.6,Germany,2024-02-22 00:00:00
TXN-0003831,Richard Hernandez,Books,107.08,6,642.48,2.9,India,2023-03-28 12:37:20
TXN-0009067,Patricia Lee,Automotive,403.26,1,403.26,2.3,United Kingdom,2024-03-24 05:15:03
TXN-0005262,Jennifer Garcia,Apparel,323.73,6,1942.38,4.7,Brazil,2024-12-31 00:00:00
TXN-0009259,Robert Jones,Books,1067.63,5,5338.15,2.4,India,2023-02-15 01:45:31
TXN-0001517,Thomas Wilson,Toys & Games,824.41,2,1648.82,4.3,United Kingdom,2023-12-15 08:36:41
TXN-0005929,David Perez,Sports & Outdoors,1439.29,5,7196.45,3.7,Netherlands,2023-05-12 17:12:39
TXN-0012418,Richard Taylor,Sports & Outdoors,1152.98,4,4611.92,3.2,Australia,2023-03-22 21:42:25
TXN-0003698,Barbara Johnson,Electronics,538.6,7,3770.2,2.9,India,2023-07-26 08:42:19
TXN-0010484,Richard Jackson,Automotive,1471.39,8,11771.12,3.8,Canada,2023-11-19 00:00:00
TXN-0004341,Barbara Johnson,Electronics,1308.16,5,6540.8,2.3,United States,2023-08-22 16:36:20
TXN-0009629,Elizabeth Hernandez,Home & Kitchen,739.73,7,5178.11,2.5,Brazil,2024-10-10 19:29:29
TXN-0002896,Elizabeth Smith,Toys & Games,1011.65,4,4046.6,2.1,Japan,2023-05-29 14:22:42
TXN-0003842,Charles Brown,Sports & Outdoors,69.43,8,555.44,1.7,Australia,2023-07-12 17:03:42
TXN-0000971,Barbara Martin,Books,995.61,1,995.61,1.9,Canada,2023-05-27 00:00:00
TXN-0001964,Linda Lee,Apparel,785.24,7,5496.68,3.4,Netherlands,2024-03-21 03:03:59
TXN-0004293,Susan Miller,Electronics,1152.83,3,3458.49,3.4,United Kingdom,2023-06-23 01:14:08
TXN-0000462,Linda Taylor,Toys & Games,1226.77,6,7360.62,2.9,Australia,2024-01-10 11:11:00
TXN-0005464,Jessica Rodriguez,Apparel,1101.81,3,3305.43,3.5,Australia,2024-05-18 07:09:40
TXN-0004500,Patricia Rodriguez,Electronics,1208.41,8,9667.28,4.8,Australia,2023-02-13 00:00:00
TXN-0012186,Daniel Anderson,Books,671.59,2,1343.18,3.0,France,2023-01-22 13:33:57
TXN-0004636,David Jackson,Apparel,394.19,2,788.38,3.7,United States,2024-11-15 18:17:07
TXN-0002852,Jessica Miller,Automotive,297.42,8,2379.36,4.0,Canada,2024-10-01 08:53:40
TXN-0010260,Thomas Wilson,Toys & Games,574.72,7,4023.04,2.1,India,2023-11-07 02:24:56
TXN-0006143,Sarah Miller,Apparel,345.33,8,2762.64,1.6,United Kingdom,2023-08-25 21:03:09
TXN-0012177,Robert Jones,Books,500.22,4,2000.88,3.8,Australia,2024-07-06 00:00:00
TXN-0000314,Nancy Lee,Home & Kitchen,1049.52,4,4198.08,1.2,France,2023-03-08 23:07:22
TXN-0002576,Linda Wilson,Toys & Games,1222.53,2,2445.06,2.7,France,2024-12-29 00:00:00
TXN-0008118,Daniel Anderson,Sports & Outdoors,107.77,8,862.16,2.3,Brazil,2023-04-03 20:23:55
TXN-0006350,Charles White,Books,946.55,6,5679.3,3.4,India,2023-03-04 18:21:12
TXN-0011819,Jennifer Garcia,Books,612.29,1,612.29,3.5,Australia,2023-10-05 16:03:19
TXN-0005475,Lisa Taylor,Sports & Outdoors,110.91,2,221.82,2.8,United States,2024-10-08 14:27:08
TXN-0011278,Jennifer Hernandez,Books,920.16,2,1840.32,3.3,Germany,2024-10-02 03:22:22
TXN-0009668,Robert Rodriguez,Home & Kitchen,536.22,2,1072.44,2.0,France,2023-01-06 22:38:14
TXN-0010573,Lisa Jones,Apparel,1357.28,3,4071.84,2.9,Germany,2023-01-14 23:20:30
TXN-0003417,Jennifer Wilson,Sports & Outdoors,911.03,2,1822.06,3.7,Brazil,2024-06-14 21:39:42
TXN-0006720,Patricia Anderson,Books,12.57,7,87.99,2.4,Germany,2023-07-23 16:15:56
TXN-0001014,Thomas Anderson,Sports & Outdoors,1279.45,5,6397.25,3.8,France,2024-04-03 00:00:00
TXN-0009355,Nancy Brown,Home & Kitchen,474.84,4,1899.36,3.9,Netherlands,2023-03-26 02:54:26
TXN-0007703,Linda Anderson,Electronics,29.15,4,116.6,1.4,Netherlands,2023-08-29 01:01:57
TXN-0004558,Thomas Lee,Toys & Games,725.92,1,725.92,2.7,India,2024-01-15 00:00:00
TXN-0001927,Daniel Williams,Automotive,931.21,8,7449.68,3.8,Netherlands,2024-05-03 00:00:00
TXN-0010137,Nancy Moore,Home & Kitchen,970.72,2,1941.44,4.1,Japan,2024-11-27 00:49:48
TXN-0008437,Charles Miller,Sports & Outdoors,86.9,6,521.4,2.5,Canada,2024-08-16 20:08:23
TXN-0005290,William Martinez,Beauty & Personal Care,282.59,6,1695.54,3.4,United Kingdom,2023-04-16 16:49:18
TXN-0002000,John Lopez,Home & Kitchen,861.41,8,6891.28,3.9,Brazil,2024-06-17 03:20:19
TXN-0005846,David Miller,Automotive,375.7,4,1502.8,3.6,United States,2024-12-31 00:00:00
TXN-0009546,Barbara Brown,Toys & Games,754.72,7,5283.04,1.7,Brazil,2023-08-28 05:15:27
TXN-0001599,Joseph Taylor,Automotive,827.72,7,5794.04,4.6,Japan,2023-12-29 10:25:52
TXN-0000643,Nancy Gonzalez,Sports & Outdoors,1051.58,7,7361.06,3.3,United Kingdom,2024-02-05 07:26:07
TXN-0004362,William Rodriguez,Electronics,655.82,2,1311.64,1.8,United Kingdom,2023-05-29 13:44:59
TXN-0000370,Richard Johnson,Toys & Games,1037.32,1,1037.32,4.0,Australia,2024-12-16 05:36:29
TXN-0002348,Mary Jones,Toys & Games,681.58,6,4089.48,4.3,Japan,2023-12-19 08:02:20
TXN-0011421,Mary Thompson,Automotive,325.3,7,2277.1,3.3,United States,2023-05-07 08:15:47
TXN-0005826,Susan Rodriguez,Books,203.96,7,1427.72,1.3,Japan,2024-06-28 01:45:33
TXN-0011998,David Perez,Books,1191.27,6,7147.62,1.1,India,2024-07-11 19:15:25
TXN-0001607,John Lopez,Beauty & Personal Care,468.96,3,1406.88,1.0,Germany,2023-03-20 16:25:11
TXN-0012492,Sarah Wilson,Sports & Outdoors,914.27,8,7314.16,2.8,United States,2023-12-27 22:56:50
TXN-0001789,Christopher Moore,Beauty & Personal Care,5.98,3,17.94,3.7,Brazil,2024-09-07 11:30:15
TXN-0004167,Sarah Smith,Books,777.55,4,3110.2,3.0,Japan,2023-04-30 11:58:50
TXN-0000241,Barbara Williams,Books,406.35,1,406.35,4.5,United States,2023-05-27 03:37:04
TXN-0010509,Jennifer Johnson,Sports & Outdoors,1058.37,3,3175.11,1.6,Canada,2024-11-19 08:53:09
TXN-0007087,Joseph Williams,Beauty & Personal Care,182.92,8,1463.36,2.8,Canada,2024-10-10 00:00:00
TXN-0000012,Richard Lopez,Books,766.74,2,1533.48,4.0,United Kingdom,2024-10-30 00:00:00
TXN-0009551,Joseph Hernandez,Books,1314.22,7,9199.54,1.8,Netherlands,2023-02-06 00:00:00
TXN-0009102,Jennifer Moore,Toys & Games,39.64,8,317.12,2.9,Netherlands,2024-10-04 14:10:21
TXN-0000409,Charles Thomas,Automotive,918.93,6,5513.58,3.4,United Kingdom,2024-10-31 23:34:40
TXN-0000206,Christopher White,Toys & Games,1233.38,4,4933.52,1.1,United Kingdom,2024-06-28 00:00:00
TXN-0009153,Nancy Lopez,Sports & Outdoors,231.11,4,924.44,3.5,Brazil,2023-10-08 21:02:17
TXN-0003406,Linda Taylor,Toys & Games,710.01,5,3550.05,3.7,Netherlands,2024-06-20 00:00:00
TXN-0004427,Linda Lee,Home & Kitchen,1419.99,1,1419.99,3.6,United States,2024-02-20 22:58:43
TXN-0001307,Charles Martinez,Apparel,1151.48,7,8060.36,3.2,United Kingdom,2023-10-01 10:12:52
TXN-0001548,Karen Jackson,Automotive,892.04,8,7136.32,4.9,Netherlands,2024-01-24 08:34:46
TXN-0012012,William Wilson,Home & Kitchen,752.28,4,3009.12,3.2,Canada,2023-06-09 04:45:45
TXN-0008092,Mary Rodriguez,Books,884.15,2,1768.3,2.2,Brazil,2024-02-03 02:55:23
TXN-0011565,Karen Jackson,Home & Kitchen,1451.69,5,7258.45,4.2,Canada,2024-12-16 00:00:00
TXN-0004682,Richard Brown,Beauty & Personal Care,721.11,1,721.11,2.7,United States,2023-04-05 13:43:19
TXN-0000865,Mary Davis,Electronics,519.01,4,2076.04,3.6,Japan,2023-06-06 07:46:52
TXN-0007274,Jennifer Lee,Beauty & Personal Care,725.37,7,5077.59,4.2,United States,2023-06-02 06:36:43
TXN-0003004,Susan Lopez,Toys & Games,875.61,1,875.61,2.9,Australia,2023-10-08 21:32:48
TXN-0007621,Robert Davis,Home & Kitchen,1150.98,8,9207.84,2.2,Australia,2023-06-12 20:50:07
TXN-0003999,Christopher Anderson,Sports & Outdoors,53.47,1,53.47,3.6,United Kingdom,2023-11-08 00:00:00
TXN-0008090,Patricia Smith,Books,1405.99,2,2811.98,2.6,United States,2024-10-13 00:00:00
TXN-0011864,Linda Rodriguez,Sports & Outdoors,642.41,3,1927.23,3.3,Germany,2023-02-03 02:59:26
TXN-0008832,Barbara Brown,Sports & Outdoors,943.27,8,7546.16,2.7,Netherlands,2023-08-29 00:00:00
TXN-0007461,Daniel Miller,Toys & Games,366.99,8,2935.92,4.2,India,2023-05-02 18:07:08
TXN-0004527,Sarah Gonzalez,Home & Kitchen,445.37,8,3562.96,2.5,United States,2024-11-08 07:00:26
TXN-0000002,Sarah Williams,Toys & Games,49.55,4,198.2,1.9,United States,2024-12-04 00:00:00
TXN-0005079,James Lee,Sports & Outdoors,284.23,6,1705.38,2.4,India,2023-04-05 08:40:09
TXN-0004501,Lisa Smith,Home & Kitchen,555.95,5,2779.75,2.0,Australia,2023-08-08 04:06:35
TXN-0002533,Jessica Lopez,Home & Kitchen,385.87,7,2701.09,2.1,United Kingdom,2023-01-06 07:40:01
TXN-0006972,Mary Thompson,Apparel,1202.88,5,6014.4,2.1,United Kingdom,2024-09-02 18:01:54
TXN-0009305,Patricia Williams,Sports & Outdoors,374.38,2,748.76,3.2,United Kingdom,2024-07-14 20:06:30
TXN-0002041,Charles Wilson,Toys & Games,613.07,4,2452.28,2.9,Australia,2023-03-28 14:02:48
TXN-0003824,Daniel Smith,Sports & Outdoors,420.86,7,2946.02,2.3,United States,2023-12-10 00:00:00
TXN-0001270,Barbara Lee,Sports & Outdoors,516.56,5,2582.8,1.4,Germany,2024-08-23 17:23:19
TXN-0005829,Christopher Martin,Automotive,818.57,2,1637.14,3.7,Brazil,2023-07-25 00:00:00
TXN-0003527,Barbara Jones,Toys & Games,1152.03,5,5760.15,3.0,Germany,2024-02-19 00:00:00
TXN-0004672,Joseph Jones,Electronics,535.92,2,1071.84,2.1,India,2024-10-05 15:33:25
TXN-0007952,Elizabeth Johnson,Electronics,1275.88,3,3827.64,2.4,United States,2023-09-07 17:14:40
TXN-0002994,David Rodriguez,Sports & Outdoors,1321.72,6,7930.32,2.0,Japan,2023-04-30 19:15:42
TXN-0011625,John Wilson,Toys & Games,969.81,5,4849.05,1.4,United States,2023-03-21 02:13:02
TXN-0007713,Lisa Thomas,Beauty & Personal Care,1453.54,5,7267.7,1.5,Germany,2024-05-08 04:55:32
TXN-0006820,Elizabeth Johnson,Home & Kitchen,673.54,1,673.54,3.2,France,2023-06-04 15:00:02
TXN-0003379,Christopher Gonzalez,Automotive,1487.59,2,2975.18,4.6,United States,2023-08-03 00:00:00
TXN-0001416,Daniel Thomas,Beauty & Personal Care,1211.84,4,4847.36,3.9,Canada,2024-07-11 08:22:20
TXN-0006371,John Thompson,Sports & Outdoors,75.22,1,75.22,3.1,Canada,2023-04-27 13:03:37
TXN-0000359,John Thomas,Home & Kitchen,1178.39,8,9427.12,3.0,France,2024-05-28 10:40:47
TXN-0005025,John Taylor,Apparel,394.65,4,1578.6,3.5,Brazil,2024-08-27 05:18:17
TXN-0006441,Mary Gonzalez,Books,62.73,8,501.84,3.4,United States,2023-05-15 07:11:01
TXN-0010256,Jennifer Anderson,Electronics,1319.98,1,1319.98,3.2,Brazil,2024-01-28 09:23:36
TXN-0006929,Barbara Jackson,Toys & Games,1208.77,5,6043.85,2.2,Japan,2023-11-26 06:23:32
TXN-0001868,Richard Martin,Automotive,973.8,4,3895.2,2.9,Germany,2023-12-07 23:52:35
TXN-0001242,Thomas Thomas,Apparel,630.13,1,630.13,2.2,Brazil,2023-12-05 05:55:27
TXN-0003145,Linda Thomas,Automotive,1192.93,1,1192.93,3.7,India,2023-03-19 05:21:14
TXN-0009419,Barbara Taylor,Automotive,76.21,8,609.68,2.5,Brazil,2023-12-09 02:10:10
TXN-0007833,Lisa Martin,Books,796.78,4,3187.12,2.7,India,2024-06-29 03:10:24
TXN-0010651,James Thompson,Toys & Games,1370.32,2,2740.64,1.1,United Kingdom,2024-02-29 15:59:14
TXN-0006969,Robert Rodriguez,Automotive,350.22,2,700.44,1.9,United States,2024-10-18 12:34:11
TXN-0007232,James Williams,Automotive,546.44,5,2732.2,3.4,Australia,2023-07-04 23:28:05
TXN-0010351,Linda Hernandez,Books,292.51,3,877.53,1.8,India,2023-08-16 09:23:10
TXN-0009768,Joseph Perez,Apparel,1062.73,5,5313.65,4.2,Netherlands,2024-07-20 05:40:44
TXN-0008220,Michael Jones,Toys & Games,1082.03,2,2164.06,2.9,France,2024-09-13 13:42:31
TXN-0000362,Charles Davis,Electronics,1228.52,7,8599.64,4.9,Japan,2024-06-17 15:52:28
TXN-0010011,Barbara Taylor,Automotive,611.2,8,4889.6,4.2,United States,2023-05-21 09:08:21
TXN-0004708,Jessica Thompson,Automotive,799.6,5,3998.0,4.4,United States,2023-05-09 11:44:19
TXN-0003448,Sarah Lee,Electronics,699.79,8,5598.32,1.4,France,2024-02-11 19:41:00
TXN-0011091,Patricia Lee,Books,1146.41,8,9171.28,4.0,Germany,2023-11-10 00:00:00
TXN-0005238,Nancy Smith,Beauty & Personal Care,942.47,2,1884.94,4.6,India,2024-09-28 05:55:40
TXN-0010014,David Jones,Books,1489.57,2,2979.14,1.1,Australia,2024-11-25 12:53:42
TXN-0000826,Sarah Lopez,Home & Kitchen,629.27,5,3146.35,3.3,United States,2024-11-30 06:34:17
TXN-0001705,Joseph Moore,Beauty & Personal Care,1182.26,1,1182.26,3.9,United States,2023-10-02 10:40:32
TXN-0010384,Sarah White,Beauty & Personal Care,281.94,5,1409.7,1.8,Brazil,2024-02-23 00:00:00
TXN-0012232,Nancy Miller,Sports & Outdoors,1304.32,8,10434.56,4.6,France,2023-01-27 07:21:21
TXN-0010367,Karen Gonzalez,Automotive,1176.87,8,9414.96,3.6,India,2023-12-21 00:00:00
TXN-0007606,Michael Gonzalez,Automotive,447.08,1,447.08,3.2,United Kingdom,2023-07-04 00:00:00
TXN-0011420,Michael Wilson,Beauty & Personal Care,1123.0,6,6738.0,3.9,Canada,2023-04-24 12:17:34
TXN-0004005,Charles Miller,Sports & Outdoors,159.55,1,159.55,4.1,Brazil,2024-09-26 19:43:26
TXN-0010964,Elizabeth Brown,Apparel,1330.25,2,2660.5,2.3,United Kingdom,2024-09-09 09:51:22
TXN-0002009,Daniel Jones,Books,200.22,8,1601.76,3.0,United Kingdom,2024-10-22 14:13:01
TXN-0008023,Patricia Jackson,Toys & Games,654.24,5,3271.2,1.3,India,2023-11-09 13:25:05
TXN-0009896,Nancy Rodriguez,Electronics,843.13,4,3372.52,3.2,United States,2023-12-13 05:45:27
TXN-0000860,Karen Smith,Automotive,698.99,7,4892.93,4.5,Japan,2024-04-25 00:00:00
TXN-0002431,Nancy Jones,Sports & Outdoors,988.16,6,5928.96,1.9,United Kingdom,2024-04-08 00:00:00
TXN-0001700,Linda Johnson,Home & Kitchen,810.81,2,1621.62,2.4,Germany,2024-02-22 00:00:00
