transaction_id,customer_name,category,price,quantity,rating,country,created_date,rejection_reason
TXN-0002301,David Lopez,Electronics,120.18,,2.4,Canada,2023-09-20 07:07:51,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0010626,David Rodriguez,Toys & Games,608.06,3,-1.0,United States,2024-03-01 07:18:56,RATING_OUT_OF_BOUNDS
TXN-0011116,Karen Garcia,Sports & Outdoors,869.93,1,4.5,United Kingdom,2024-09-16 11:39:20,DUPLICATE_TRANSACTION_ID
TXN-0003337,Thomas Martinez,Apparel,754.74,3,,Brazil,2024-10-14 23:45:31,MISSING_OR_UNPARSEABLE_RATING
TXN-0003278,James White,Home & Kitchen,None,3,1.2,Australia,2023-06-10 22:36:24,MISSING_OR_UNPARSEABLE_PRICE
TXN-0001594,,Automotive,1342.91,4,1.1,Japan,2023-06-01 18:14:25,MISSING_CUSTOMER_NAME
TXN-0008960,Michael Perez,Home & Kitchen,-409.11,8,3.1,Brazil,2024-10-05 10:33:52,INVALID_PRICE_NON_POSITIVE
TXN-0005029,James Hernandez,Toys & Games,523.78,,3.1,Japan,2024-08-17 10:45:59,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0010529,Christopher Hernandez,Toys & Games,101.76,4,NULL,Australia,2024-06-11 09:12:20,MISSING_OR_UNPARSEABLE_RATING
TXN-0011906,Christopher Lopez,Beauty & Personal Care,682.23,,2.9,Japan,2023-02-17 19:15:22,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0001610,Mary Perez,Home & Kitchen,$76.85,7,2.3,United Kingdom,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0011543,John Miller,Automotive,593.41,4,-1.0,Netherlands,2023-03-17 03:30:20,RATING_OUT_OF_BOUNDS
TXN-0011846,Patricia Moore,Automotive,-216.19,2,2.6,Canada,2024-11-14 10:02:11,INVALID_PRICE_NON_POSITIVE
TXN-0002992,None,Electronics,17.12,4,1.8,France,2023-08-22 00:37:51,MISSING_CUSTOMER_NAME
TXN-0009329,Richard Jones,bEAUTY & pERSONAL cARE,$447.85,7,2.3,Australia,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0002884,Jennifer Martinez,Apparel,971.28,NULL,1.4,United Kingdom,2024-04-24 00:40:07,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0004998,Christopher Brown,Home & Kitchen,161.15,7,3.6,None,2023-06-03 15:41:52,MISSING_OR_INVALID_COUNTRY
TXN-0011156,Joseph Rodriguez,Sports & Outdoors,707.95,6,1.2,Netherlands,2024-12-05 07:21:30,DUPLICATE_TRANSACTION_ID
TXN-0005639,Elizabeth White,Sports & Outdoors,$437.59,4,,France,2024-12-31,MISSING_OR_UNPARSEABLE_RATING
TXN-0004345,Linda Lopez,Home & Kitchen,1307.41,3,2.0,France,,MISSING_OR_UNPARSEABLE_DATE
TXN-0010495,Mary Hernandez,Automotive,NULL,7,2.2,Netherlands,2024-03-02 14:03:33,MISSING_OR_UNPARSEABLE_PRICE
TXN-0008513,Barbara Gonzalez,Books,1092.59,1,N/A,United States,2024-06-07 11:21:37,MISSING_OR_UNPARSEABLE_RATING
TXN-0004408,Joseph Anderson,Sports & Outdoors,998.12,1,-1.0,Canada,2023-03-08 08:54:18,RATING_OUT_OF_BOUNDS
TXN-0006944,NULL,Home & Kitchen,850.01,8,3.9,France,2023-03-25 22:36:46,MISSING_CUSTOMER_NAME
TXN-0007578,Michael Perez,Books,1119.34,1,2.3,Australia,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0001385,Michael White,Beauty & Personal Care,903.4,3,3.3,Brazil,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0002505,Jennifer Davis,Beauty & Personal Care,74.87,4,,United Kingdom,2023-01-17 20:21:04,MISSING_OR_UNPARSEABLE_RATING
TXN-0002987,Barbara Hernandez,Home & Kitchen,1169.08,7,2.2,,2023-03-28 16:13:56,MISSING_OR_INVALID_COUNTRY
TXN-0010827,,Automotive,1102.45,3,3.1,Canada,2024-01-18 19:43:27,MISSING_CUSTOMER_NAME
TXN-0002186,None,Sports & Outdoors,691.9,5,2.2,Netherlands,2024-12-01 01:29:14,MISSING_CUSTOMER_NAME
TXN-0003571,Charles Martinez,Books,1489.32,7,-1.0,Germany,2024-11-17 09:30:45,RATING_OUT_OF_BOUNDS
TXN-0009344,Charles Brown,Books,995.39,8,7.2,France,2024-10-28 10:34:19,RATING_OUT_OF_BOUNDS
TXN-0003970,Richard White,Electronics,-728.49,3,4.2,Canada,2023-12-16 09:49:13,INVALID_PRICE_NON_POSITIVE
TXN-0010239,Thomas Hernandez,Home & Kitchen,299.58,8,3.0,,2023-01-06 06:57:41,MISSING_OR_INVALID_COUNTRY
TXN-0003841,None,Toys & Games,976.19,8,2.3,India,2024-06-14 07:47:18,MISSING_CUSTOMER_NAME
TXN-0006127,Mary Williams,Automotive,703.79,2,7.2,France,2024-06-17 06:06:54,RATING_OUT_OF_BOUNDS
TXN-0010227,Karen Smith,Automotive,361.56,4,NULL,Canada,2023-08-06 11:53:54,MISSING_OR_UNPARSEABLE_RATING
TXN-0009170,Daniel Miller,Electronics,1407.73,6,3.3,,2024-12-12 22:09:32,MISSING_OR_INVALID_COUNTRY
TXN-0012481,Christopher Williams,Sports & Outdoors,772.54,8,NULL,Netherlands,2023-10-14 19:38:45,MISSING_OR_UNPARSEABLE_RATING
TXN-0007649,Jessica Miller,Sports & Outdoors,1046.6,8,7.2,Australia,2023-01-19 02:33:57,RATING_OUT_OF_BOUNDS
TXN-0003951,Robert Lee,Electronics,136.95,None,1.4,United Kingdom,2023-12-29 23:31:18,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0001079,Mary Jackson,Toys & Games,-1409.39,7,4.9,United Kingdom,2023-05-15 22:19:28,INVALID_PRICE_NON_POSITIVE
TXN-0008819,Michael Taylor,Books,903.93,8,1.0,Germany,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0009208,Sarah Garcia,Sports & Outdoors,1001.5,3,3.6,NULL,2023-05-08 15:44:21,MISSING_OR_INVALID_COUNTRY
TXN-0012269,Christopher Davis,Books,-709.09,4,3.1,Canada,2023-06-18 15:39:55,INVALID_PRICE_NON_POSITIVE
TXN-0007281,Nancy Miller,Books,$482.0,3,1.9,Australia,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0005459,Mary Brown,Beauty & Personal Care,,4,4.6,Japan,2024-03-15 17:51:07,MISSING_OR_UNPARSEABLE_PRICE
TXN-0010119,James Anderson,Automotive,612.1,2,2.3,United Kingdom,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0003574,Charles Lee,Sports & Outdoors,$396.66,6,2.4,India,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0012293,Richard Williams,Sports & Outdoors,915.79,2,Five,Netherlands,2023-03-11 03:56:56,MISSING_OR_UNPARSEABLE_RATING
TXN-0010038,Christopher Thomas,Apparel,1439.64,5,7.2,France,2023-05-28 07:38:54,RATING_OUT_OF_BOUNDS
TXN-0003418,Mary Williams,Automotive,700.36,None,1.5,United States,2024-07-07 02:33:30,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0009130,Susan Moore,Beauty & Personal Care,104.5,4,1.3,NULL,2024-01-12 14:29:44,MISSING_OR_INVALID_COUNTRY
TXN-0000248,Joseph Garcia,Beauty & Personal Care,214.24,,1.7,United Kingdom,2024-11-21 18:57:23,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0000029,,Beauty & Personal Care,79.96,8,3.0,United States,2024-10-24 07:51:03,MISSING_CUSTOMER_NAME
TXN-0012454,Charles Taylor,Sports & Outdoors,6.2,4,2.9,,2024-05-09 01:46:42,MISSING_OR_INVALID_COUNTRY
TXN-0006256,Jennifer Jones,Beauty & Personal Care,641.31,4,N/A,United States,2023-06-13 19:38:44,MISSING_OR_UNPARSEABLE_RATING
TXN-0010632,Susan Williams,Toys & Games,972.0,6,7.2,France,2023-07-13 05:30:13,RATING_OUT_OF_BOUNDS
TXN-0004900,Sarah Martin,Toys & Games,948.59,,2.6,Australia,2024-09-08 07:20:41,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0009693,Sarah Davis,Electronics,861.88,,2.7,United States,2023-06-28 16:28:21,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0005690,Karen Gonzalez,Toys & Games,$10.59,1,3.1,Canada,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0008351,Thomas Davis,Toys & Games,1077.9,1,N/A,United States,2024-04-17 00:02:41,MISSING_OR_UNPARSEABLE_RATING
TXN-0009687,Daniel Wilson,Toys & Games,1296.41,2,N/A,Canada,2024-06-20 23:01:41,MISSING_OR_UNPARSEABLE_RATING
TXN-0001765,Lisa Thomas,Automotive,1385.02,3,,Japan,2024-12-25 06:47:00,MISSING_OR_UNPARSEABLE_RATING
TXN-0001400,Linda Lopez,Toys & Games,-1078.84,1,2.4,Japan,2024-09-04 03:55:35,INVALID_PRICE_NON_POSITIVE
TXN-0001475,Robert Brown,Books,442.06,2,Five,Australia,2024-09-12 20:21:40,MISSING_OR_UNPARSEABLE_RATING
TXN-0007416,James Anderson,Beauty & Personal Care,1457.88,5,2.2,India,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0004327,Michael Thompson,Electronics,297.72,7,7.2,Australia,2024-05-01 17:42:45,RATING_OUT_OF_BOUNDS
TXN-0006624,Lisa Anderson,Toys & Games,340.93,,1.5,Brazil,2024-01-02 06:45:23,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0007482,Barbara Lopez,Beauty & Personal Care,886.39,1,N/A,Netherlands,2023-07-28 00:04:03,MISSING_OR_UNPARSEABLE_RATING
TXN-0010652,Jennifer Taylor,Electronics,1005.99,5,2.4,NULL,2023-12-03 02:21:38,MISSING_OR_INVALID_COUNTRY
TXN-0010344,Jessica Rodriguez,Apparel,392.34,2,2.5,India,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0002803,Karen Martinez,Books,1160.84,None,4.1,United Kingdom,2024-04-18 20:47:25,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0012406,Robert Thompson,Apparel,418.62,8,0.0,United States,2023-06-08 02:21:14,RATING_OUT_OF_BOUNDS
TXN-0012304,Lisa Thomas,Electronics,282.01,6,-1.0,United States,2024-05-10 01:58:24,RATING_OUT_OF_BOUNDS
TXN-0006847,,Books,494.49,1,4.3,France,2024-03-03 14:15:53,MISSING_CUSTOMER_NAME
TXN-0007590,David Thomas,Apparel,137.64,7,N/A,France,2024-07-30 07:29:10,MISSING_OR_UNPARSEABLE_RATING
TXN-0011976,Barbara Gonzalez,Home & Kitchen,-684.85,1,3.0,United States,2024-05-03 01:16:59,INVALID_PRICE_NON_POSITIVE
TXN-0007291,Susan Martin,Sports & Outdoors,-279.0,5,4.2,Brazil,2023-12-30 08:39:45,INVALID_PRICE_NON_POSITIVE
TXN-0003093,Barbara Johnson,Home & Kitchen,651.27,8,,Netherlands,2023-01-22 12:31:45,MISSING_OR_UNPARSEABLE_RATING
TXN-0009431,Karen Garcia,Books,801.52,3,6.5,France,2023-08-19 01:07:20,RATING_OUT_OF_BOUNDS
TXN-0002175,Jennifer Garcia,Home & Kitchen,16.83,4,,Netherlands,2024-05-08 09:01:42,MISSING_OR_UNPARSEABLE_RATING
TXN-0007215,Christopher Williams,Books,46.43,4,Five,Australia,2023-11-17 13:23:46,MISSING_OR_UNPARSEABLE_RATING
TXN-0001217,James Wilson,Home & Kitchen,-838.82,4,3.8,India,2023-01-31 03:31:18,INVALID_PRICE_NON_POSITIVE
TXN-0007213,Richard Taylor,Books,1307.42,1,Five,Netherlands,2024-09-12 20:21:13,MISSING_OR_UNPARSEABLE_RATING
TXN-0012317,,Home & Kitchen,1430.8,2,2.9,Netherlands,2024-12-28 23:13:48,MISSING_CUSTOMER_NAME
TXN-0010233,Karen Lee,Automotive,NULL,5,3.6,United States,2024-09-09 11:57:00,MISSING_OR_UNPARSEABLE_PRICE
TXN-0001501,Susan Thomas,Electronics,949.11,6,3.5,France,,MISSING_OR_UNPARSEABLE_DATE
TXN-0012144,,Sports & Outdoors,671.84,7,4.3,United States,2023-12-29 09:25:36,MISSING_CUSTOMER_NAME
TXN-0006596,Linda Brown,Home & Kitchen,660.58,7,-1.0,Brazil,2023-11-16 08:03:37,RATING_OUT_OF_BOUNDS
TXN-0002210,Daniel Brown,Electronics,494.97,3,7.2,France,2024-07-09 01:44:12,RATING_OUT_OF_BOUNDS
TXN-0003823,Jennifer Miller,Books,1294.43,3,6.5,Japan,2023-03-21 12:10:00,RATING_OUT_OF_BOUNDS
TXN-0001355,Charles Williams,Home & Kitchen,,2,3.3,Brazil,2023-12-30 20:28:52,MISSING_OR_UNPARSEABLE_PRICE
TXN-0005846,David Miller,Automotive,180.71,4,3.6,United States,2024-07-04 14:09:42,DUPLICATE_TRANSACTION_ID
TXN-0005981,Michael Smith,Electronics,$254.68,4,N/A,Japan,2024-12-31,MISSING_OR_UNPARSEABLE_RATING
TXN-0010032,David Thomas,Sports & Outdoors,1137.23,8,0.0,United States,2024-12-11 20:01:25,RATING_OUT_OF_BOUNDS
TXN-0008987,Sarah Martinez,Books,1158.91,3,2.0,None,2023-03-25 10:08:35,MISSING_OR_INVALID_COUNTRY
TXN-0008709,Joseph Wilson,Home & Kitchen,700.4,1,7.2,Australia,2024-07-21 07:02:46,RATING_OUT_OF_BOUNDS
TXN-0007290,Karen Perez,Electronics,827.46,3,6.5,United Kingdom,2024-12-31 23:14:47,RATING_OUT_OF_BOUNDS
TXN-0010638,Jennifer Lopez,Books,210.61,,3.6,United Kingdom,2024-12-03 18:26:15,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0008805,Robert Thompson,Toys & Games,742.63,8,1.9,Brazil,,MISSING_OR_UNPARSEABLE_DATE
TXN-0000327,Robert Thompson,Sports & Outdoors,-70.63,4,4.6,Canada,2024-02-08 17:00:50,INVALID_PRICE_NON_POSITIVE
TXN-0003459,Jennifer Martinez,Apparel,574.79,3,1.4,NULL,2023-10-01 18:30:38,MISSING_OR_INVALID_COUNTRY
TXN-0009248,Elizabeth Anderson,Toys & Games,,3,3.8,United Kingdom,2023-05-16 03:42:19,MISSING_OR_UNPARSEABLE_PRICE
TXN-0008129,Michael Perez,Sports & Outdoors,440.44,8,-1.0,Brazil,2023-11-03 00:01:08,RATING_OUT_OF_BOUNDS
TXN-0005398,Charles Martin,Apparel,626.71,None,4.3,United Kingdom,2023-10-29 21:12:29,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0008980,Michael Miller,Electronics,1194.95,5,,Germany,2024-02-26 14:01:41,MISSING_OR_UNPARSEABLE_RATING
TXN-0001885,David Brown,Toys & Games,$452.77,6,3.3,United Kingdom,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0006851,Mary Anderson,Electronics,307.2,4,N/A,France,2023-03-20 15:33:33,MISSING_OR_UNPARSEABLE_RATING
TXN-0004778,Richard Martinez,Toys & Games,1082.67,8,,France,2023-12-27 00:56:35,MISSING_OR_UNPARSEABLE_RATING
TXN-0002738,Mary Williams,Electronics,1333.42,2,2.6,United Kingdom,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0003595,Susan Rodriguez,Electronics,58.54,None,3.1,India,2024-08-14 08:37:36,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0012446,John Davis,Sports & Outdoors,-569.45,1,3.8,Germany,2024-07-13 05:15:38,INVALID_PRICE_NON_POSITIVE
TXN-0006713,None,Home & Kitchen,195.03,3,3.9,Australia,2024-11-01 23:43:31,MISSING_CUSTOMER_NAME
TXN-0003429,Patricia Garcia,Home & Kitchen,1243.33,3,Five,Brazil,2023-11-12 11:43:26,MISSING_OR_UNPARSEABLE_RATING
TXN-0010735,Jennifer Smith,Toys & Games,1378.17,8,NULL,Germany,2024-05-28 08:03:15,MISSING_OR_UNPARSEABLE_RATING
TXN-0011005,Daniel Thomas,Beauty & Personal Care,57.13,7,0.0,Brazil,2023-05-10 08:01:52,RATING_OUT_OF_BOUNDS
TXN-0001293,Sarah White,Toys & Games,266.97,2,1.5,None,2023-04-23 08:21:55,MISSING_OR_INVALID_COUNTRY
TXN-0007433,Elizabeth Lopez,Apparel,806.51,7,Five,Brazil,2023-12-02 09:07:19,MISSING_OR_UNPARSEABLE_RATING
TXN-0010490,Karen Martin,Toys & Games,NULL,2,2.9,Germany,2023-05-14 21:06:13,MISSING_OR_UNPARSEABLE_PRICE
TXN-0011259,Susan Anderson,Books,101.04,8,4.5,Germany,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0008037,Christopher Rodriguez,Beauty & Personal Care,652.59,4,7.2,Netherlands,2024-05-23 21:02:26,RATING_OUT_OF_BOUNDS
TXN-0001255,Sarah Wilson,Beauty & Personal Care,$258.4,6,4.4,United Kingdom,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0005394,Elizabeth Brown,Beauty & Personal Care,-911.29,4,2.8,Canada,2024-10-10 11:55:21,INVALID_PRICE_NON_POSITIVE
TXN-0000108,Richard Rodriguez,Electronics,1298.28,1,6.5,Netherlands,2024-08-01 19:00:56,RATING_OUT_OF_BOUNDS
TXN-0003877,Barbara Thompson,Electronics,1336.16,3,N/A,Japan,2024-02-21 11:40:27,MISSING_OR_UNPARSEABLE_RATING
TXN-0001167,William White,Electronics,58.22,4,-1.0,Canada,2023-12-02 04:01:59,RATING_OUT_OF_BOUNDS
TXN-0008984,Barbara Wilson,Sports & Outdoors,236.37,4,1.8,Germany,,MISSING_OR_UNPARSEABLE_DATE
TXN-0008087,Thomas Lee,Home & Kitchen,None,4,2.0,Germany,2023-06-14 09:29:45,MISSING_OR_UNPARSEABLE_PRICE
TXN-0002496,William White,Beauty & Personal Care,150.13,6,0.0,Germany,2024-12-13 22:54:46,RATING_OUT_OF_BOUNDS
TXN-0004129,Barbara Rodriguez,Beauty & Personal Care,,3,2.3,Australia,2024-11-28 03:22:35,MISSING_OR_UNPARSEABLE_PRICE
TXN-0000243,Lisa Brown,Automotive,1044.96,4,,Germany,2023-07-05 21:27:08,MISSING_OR_UNPARSEABLE_RATING
TXN-0008300,Joseph Taylor,Toys & Games,1383.54,5,N/A,Brazil,2024-02-23 15:39:50,MISSING_OR_UNPARSEABLE_RATING
TXN-0012071,Daniel Davis,Apparel,$112.93,1,1.7,United States,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0001574,Jennifer Lee,Automotive,372.22,8,3.9,Australia,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0007722,Karen Thomas,Sports & Outdoors,-1487.36,2,3.3,Japan,2023-08-19 06:04:28,INVALID_PRICE_NON_POSITIVE
TXN-0009428,Lisa Williams,  Toys & Games  ,1197.47,6,3.5,Japan,2023-12-18 13:16:42,DUPLICATE_TRANSACTION_ID
TXN-0007172,William Martinez,Sports & Outdoors,1145.26,5,2.1,,2024-08-01 21:17:18,MISSING_OR_INVALID_COUNTRY
TXN-0009229,NULL,Electronics,1111.34,2,3.4,Netherlands,2023-07-26 08:35:18,MISSING_CUSTOMER_NAME
TXN-0010182,Jennifer White,Electronics,1229.13,2,,Brazil,2024-07-23 22:23:21,MISSING_OR_UNPARSEABLE_RATING
TXN-0007545,Lisa Jackson,Toys & Games,404.87,7,Five,India,2024-04-06 12:28:34,MISSING_OR_UNPARSEABLE_RATING
TXN-0003237,Barbara Garcia,Books,204.07,1,2.3,,2024-10-12 11:15:38,MISSING_OR_INVALID_COUNTRY
TXN-0004826,Christopher Williams,Books,838.21,1,0.0,Japan,2024-08-23 02:23:49,RATING_OUT_OF_BOUNDS
TXN-0012400,Mary Martinez,Automotive,303.88,,2.1,Canada,2023-06-28 05:34:29,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0008862,Sarah Brown,Apparel,None,2,1.5,United States,2024-08-14 17:25:51,MISSING_OR_UNPARSEABLE_PRICE
TXN-0000477,Nancy Brown,Books,-1175.75,3,1.4,India,2024-01-30 20:12:37,INVALID_PRICE_NON_POSITIVE
TXN-0010679,James Jones,Electronics,606.09,5,0.0,Germany,2024-10-05 02:00:13,RATING_OUT_OF_BOUNDS
TXN-0009888,Richard Hernandez,Sports & Outdoors,664.2,7,4.0,India,2023-03-05 13:34:03,DUPLICATE_TRANSACTION_ID
TXN-0003333,Sarah Johnson,Toys & Games,120.97,5,Five,Japan,2024-10-31 08:29:03,MISSING_OR_UNPARSEABLE_RATING
TXN-0007491,Linda Martin,Books,417.63,7,,Japan,2023-07-27 18:42:43,MISSING_OR_UNPARSEABLE_RATING
TXN-0012282,John Gonzalez,Sports & Outdoors,1381.38,1,6.5,India,2023-10-03 04:22:01,RATING_OUT_OF_BOUNDS
TXN-0003507,Christopher Anderson,Toys & Games,477.71,4,3.7,,2024-05-02 02:00:19,MISSING_OR_INVALID_COUNTRY
TXN-0007858,,Electronics,1258.49,3,2.3,United States,2023-11-02 03:03:21,MISSING_CUSTOMER_NAME
TXN-0008771,Linda Gonzalez,Electronics,596.04,4,1.9,,2023-08-03 07:16:47,MISSING_OR_INVALID_COUNTRY
TXN-0000694,James Williams,Automotive,1463.88,7,1.8,Canada,,MISSING_OR_UNPARSEABLE_DATE
TXN-0009158,William Smith,SPORTS & OUTDOORS,$375.55,1,3.4,Netherlands,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0007862,Christopher Garcia,Beauty & Personal Care,-689.56,4,3.4,United Kingdom,2024-12-03 03:11:35,INVALID_PRICE_NON_POSITIVE
TXN-0007168,Richard Brown,  Electronics  ,262.95,1,2.0,France,2024-01-03 05:04:13,DUPLICATE_TRANSACTION_ID
TXN-0005746,Joseph Thomas,Beauty & Personal Care,693.83,6,0.0,Brazil,2023-03-09 02:55:22,RATING_OUT_OF_BOUNDS
TXN-0009729,None,Automotive,379.02,3,3.6,Australia,2024-11-11 19:12:16,MISSING_CUSTOMER_NAME
TXN-0002367,Robert Brown,Home & Kitchen,360.46,1,Five,France,2023-12-10 00:19:48,MISSING_OR_UNPARSEABLE_RATING
TXN-0005540,,Books,1110.86,6,4.5,Australia,2023-04-23 07:48:03,MISSING_CUSTOMER_NAME
TXN-0001740,William Hernandez,Beauty & Personal Care,1227.01,3,7.2,United States,2023-03-26 11:41:18,RATING_OUT_OF_BOUNDS
TXN-0001642,James Wilson,Electronics,1204.57,5,3.1,,2024-11-29 15:46:53,MISSING_OR_INVALID_COUNTRY
TXN-0010524,Thomas Anderson,Apparel,$471.63,4,3.6,Brazil,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0003729,None,Beauty & Personal Care,1046.48,6,3.2,Japan,2023-12-08 04:06:59,MISSING_CUSTOMER_NAME
TXN-0011330,Elizabeth Lee,Books,32.39,4,Five,United Kingdom,2024-05-25 05:14:53,MISSING_OR_UNPARSEABLE_RATING
TXN-0011816,Richard Lopez,Electronics,-683.13,7,1.8,Canada,2024-12-02 14:33:18,INVALID_PRICE_NON_POSITIVE
TXN-0006611,Jennifer Smith,Home & Kitchen,1065.6,2,,France,2023-07-04 16:27:30,MISSING_OR_UNPARSEABLE_RATING
TXN-0000566,Karen Davis,Books,542.1,None,1.5,United States,2024-10-19 05:09:35,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0005210,John Garcia,Books,1465.8,1,1.5,None,2023-12-20 05:16:37,MISSING_OR_INVALID_COUNTRY
TXN-0007700,Daniel Davis,Toys & Games,244.23,4,None,Canada,2023-03-12 15:08:51,MISSING_OR_UNPARSEABLE_RATING
TXN-0010769,Jennifer Williams,Sports & Outdoors,598.88,5,3.8,United Kingdom,2024-06-18 01:28:59,DUPLICATE_TRANSACTION_ID
TXN-0004311,William Taylor,Automotive,556.94,2,4.1,India,,MISSING_OR_UNPARSEABLE_DATE
TXN-0003208,Joseph Brown,Apparel,1332.65,4,2.8,Japan,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0010465,Elizabeth Smith,Apparel,1417.9,,4.3,Germany,2023-10-03 12:57:22,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0007852,James Jackson,Automotive,126.54,2,1.0,Australia,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0006610,NULL,Home & Kitchen,1179.72,7,1.6,United States,2023-01-13 20:36:41,MISSING_CUSTOMER_NAME
TXN-0000700,None,Electronics,235.27,5,4.8,United States,2024-10-09 23:25:04,MISSING_CUSTOMER_NAME
TXN-0007188,Barbara Johnson,Books,NULL,1,1.0,India,2023-07-19 08:19:53,MISSING_OR_UNPARSEABLE_PRICE
TXN-0000091,NULL,Automotive,86.04,6,3.5,Japan,2024-01-23 04:35:05,MISSING_CUSTOMER_NAME
TXN-0003026,NULL,Automotive,624.0,2,4.8,Netherlands,2023-07-28 04:26:37,MISSING_CUSTOMER_NAME
TXN-0011395,Susan Davis,Apparel,-254.88,3,4.2,Brazil,2023-11-09 13:05:46,INVALID_PRICE_NON_POSITIVE
TXN-0005039,Richard Brown,Automotive,279.77,5,7.2,Japan,2024-06-24 20:35:15,RATING_OUT_OF_BOUNDS
TXN-0004596,Karen Wilson,toys & games,622.92,1,2.4,Germany,2024-01-13 02:57:35,DUPLICATE_TRANSACTION_ID
TXN-0004578,Sarah Martinez,Apparel,464.65,7,0.0,India,2023-05-08 20:33:09,RATING_OUT_OF_BOUNDS
TXN-0006103,Michael Wilson,Sports & Outdoors,647.15,4,6.5,Japan,2023-11-28 00:46:01,RATING_OUT_OF_BOUNDS
TXN-0010178,Barbara Martin,Beauty & Personal Care,1476.79,3,4.6,Japan,11/07/2023,DUPLICATE_TRANSACTION_ID
TXN-0005588,Barbara White,Books,942.26,5,3.2,Brazil,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0011599,Joseph Lee,Toys & Games,-14.92,4,3.4,United States,2024-05-02 13:55:35,DUPLICATE_TRANSACTION_ID
TXN-0004251,Barbara Thomas,Automotive,-1156.09,8,2.8,India,2023-10-09 06:15:23,INVALID_PRICE_NON_POSITIVE
TXN-0002921,Sarah Williams,Apparel,337.41,8,N/A,Germany,2023-03-10 22:55:41,MISSING_OR_UNPARSEABLE_RATING
TXN-0004974,Richard Miller,Automotive,925.57,NULL,3.4,France,2023-02-11 04:17:52,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0002227,Michael Martinez,Books,758.3,2,3.0,None,2023-06-09 15:39:47,MISSING_OR_INVALID_COUNTRY
TXN-0006493,Christopher Jones,Automotive,640.59,5,3.1,Brazil,2023-12-09 15:36:53,DUPLICATE_TRANSACTION_ID
TXN-0009025,Barbara Davis,Beauty & Personal Care,-379.25,4,1.3,Japan,2024-10-10 12:55:39,INVALID_PRICE_NON_POSITIVE
TXN-0006952,William Perez,Home & Kitchen,1248.99,6,4.7,,2024-02-24 19:54:08,MISSING_OR_INVALID_COUNTRY
TXN-0008131,Jennifer Thomas,Sports & Outdoors,1365.04,,4.9,United States,2023-12-06 09:57:16,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0007010,Mary Perez,Sports & Outdoors,307.75,1,1.3,Germany,2023-11-04 22:04:23,DUPLICATE_TRANSACTION_ID
TXN-0009527,Richard Davis,Home & Kitchen,$85.62,3,4.6,India,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0010716,David Johnson,Beauty & Personal Care,83.37,8,1.5,None,2023-10-21 07:10:40,MISSING_OR_INVALID_COUNTRY
TXN-0010700,Jennifer Anderson,Automotive,$33.72,2,1.7,India,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0001950,Patricia Anderson,Automotive,439.73,2,7.2,India,2023-04-18 03:56:32,RATING_OUT_OF_BOUNDS
TXN-0002855,Nancy Martinez,Apparel,565.02,5,3.0,Canada,,MISSING_OR_UNPARSEABLE_DATE
