transaction_id,customer_name,category,price,quantity,rating,country,created_date
TXN-0004608,Daniel Smith,Toys & Games,1122.8,7,2.2,Japan,2023-09-06 16:31:16
TXN-0000934,Jennifer Thompson,APPAREL,732.27,2,2.8,Germany,2024-09-24 12:57:56
TXN-0010129,James Hernandez,Automotive,793.99,5,3.7,Netherlands,2024-10-16 16:25:56
TXN-0007187,John Davis,Automotive,1065.56,8,1.5,France,2023-09-25 14:08:40
TXN-0007299,Jennifer Thomas,Home & Kitchen,189.53,7,None,Brazil,2024-04-07 18:43:04
TXN-0010674,Charles Hernandez,Toys & Games,490.24,2,2.2,United Kingdom,2023-09-28 00:46:15
TXN-0005715,Susan Martin,BOOKS,290.59,6,4.6,United Kingdom,2023-03-18 16:18:17
TXN-0012441,,Toys & Games,1431.11,3,2.2,Brazil,2024-11-02 09:30:03
TXN-0005450,John Jones,eLECTRONICS,1432.77,2,1.2,Germany,2023-10-23 15:49:25
TXN-0003229,Mary Jones,Books,1059.56,4,3.7,United States,14-06-2024
TXN-0001859,Mary Martinez,Beauty & Personal Care,"$1,431.06",8,2.2,Brazil,2024-09-14 04:13:08
TXN-0005280,Michael Thomas,Books,1276.17,2,2.4,,2024-05-07 20:16:49
TXN-0001347,,Electronics,1033.26,8,2.0,Japan,2024-04-16 05:47:52
TXN-0008367,Nancy Jackson,Apparel,1363.0,2,,Germany,2024-04-27 00:09:23
TXN-0005158,Michael Gonzalez,Automotive,355.65,8,1.8,Canada,15/08/2023
TXN-0003884,Sarah Thompson,Beauty & Personal Care,None,5,1.3,Brazil,2024-05-22 10:53:07
TXN-0000714,James Taylor,Books,1446.57,3,4.6,Germany,02/22/2024
TXN-0011759,Jessica Johnson,Apparel,378.14,2,4.4,Australia,
TXN-0003831,Richard Hernandez,Books,107.08,6,2.9,India,2023-03-28 12:37:20
TXN-0010456,Daniel Martin,Beauty & Personal Care,1053.4,None,4.7,Japan,2024-05-23 18:23:25
TXN-0009067,Patricia Lee,aUTOMOTIVE,403.26,1,2.3,United Kingdom,2024-03-24 05:15:03
TXN-0005262,Jennifer Garcia,aPPAREL,$323.73,6,4.7,Brazil,2024-12-31
TXN-0007334,Elizabeth Garcia,Books,123.58,5,2.9,,2024-11-23 13:28:47
TXN-0009259,Robert Jones,Books,1067.63,5,2.4,India,2023-02-15 01:45:31
TXN-0001517,Thomas Wilson,  Toys & Games  ,824.41,2,4.3,United Kingdom,2023-12-15 08:36:41
TXN-0005929,David Perez,sPORTS & oUTDOORS,1439.29,5,3.7,Netherlands,2023-05-12 17:12:39
TXN-0012418,Richard Taylor,Sports & Outdoors,1152.98,4,3.2,Australia,2023-03-22 21:42:25
TXN-0011915,Nancy Thomas,Books,439.56,4,2.4,United Kingdom,20-Sep-2024
TXN-0003698,Barbara Johnson,Electronics,538.6,7,2.9,India,2023-07-26 08:42:19
TXN-0010484,Richard Jackson,Automotive,1471.39,8,3.8,Canada,19-Nov-2023
TXN-0004341,Barbara Johnson,Electronics,1308.16,5,2.3,United States,1692702380
TXN-0012285,Karen Martin,beauty & personal care,1186.96,4,1.0,Brazil,2024-06-11 07:05:12
TXN-0009629,Elizabeth Hernandez,Home & Kitchen,739.73,7,2.5,Brazil,2024-10-10 19:29:29
TXN-0002896,Elizabeth Smith,  Toys & Games  ,1011.65,4,2.1,Japan,2023-05-29 14:22:42
TXN-0003842,Charles Brown,Sports & Outdoors,69.43,8,1.7,Australia,2023-07-12 17:03:42
TXN-0000971,Barbara Martin,Books,995.61,1,1.9,Canada,27/05/2023
TXN-0001964,Linda Lee,aPPAREL,785.24,7,3.4,Netherlands,2024-03-21 03:03:59
TXN-0004293,Susan Miller,Electronics,1152.83,3,3.4,United Kingdom,2023-06-23 01:14:08
TXN-0000462,Linda Taylor,Toys & Games,1226.77,6,2.9,Australia,2024-01-10 11:11:00
TXN-0005464,Jessica Rodriguez,Apparel,1101.81,3,3.5,Australia,2024-05-18 07:09:40
TXN-0004500,Patricia Rodriguez,Electronics,1208.41,8,4.8,Australia,13-02-2023
TXN-0003303,Christopher Davis,Apparel,127.45,3,Five,United States,2024-11-18 22:34:08
TXN-0012186,Daniel Anderson,Books,671.59,2,3.0,France,2023-01-22 13:33:57
TXN-0004636,David Jackson,Apparel,394.19,2,3.7,usa,2024-11-15 18:17:07
TXN-0002852,Jessica Miller,Automotive,297.42,8,4.0,Canada,2024-10-01 08:53:40
TXN-0007150,Christopher Lee,Apparel,NULL,4,2.7,Australia,2023-11-19 15:32:22
TXN-0010260,Thomas Wilson,Toys & Games,574.72,7,2.1,India,1699304096
TXN-0012095,Susan Rodriguez,Sports & Outdoors,400.54,8,3.8,Brazil,None
TXN-0006143,Sarah Miller,  Apparel  ,345.33,8,1.6,United Kingdom,2023-08-25 21:03:09
TXN-0012177,Robert Jones,Books,500.22,4,3.8,Australia,07-06-2024
TXN-0000314,Nancy Lee,Home & Kitchen,1049.52,4,1.2,France,2023-03-08 23:07:22
TXN-0001280,James Thomas,Apparel,154.37,7,7.2,Australia,2024-12-10 00:26:28
TXN-0002576,Linda Wilson,Toys & Games,1222.53,2,2.7,France,29-12-2024
TXN-0008118,Daniel Anderson,Sports & Outdoors,107.77,8,2.3,Brazil,2023-04-03 20:23:55
TXN-0009821,John White,Books,-930.63,4,3.8,France,2024-07-15 16:50:33
TXN-0006350,Charles White,BOOKS,946.55,6,3.4,India,2023-03-04 18:21:12
TXN-0007905,Elizabeth Hernandez,Toys & Games,583.79,7,-1.0,Netherlands,2023-05-05 06:52:04
TXN-0011819,Jennifer Garcia,Books,612.29,1,3.5,Australia,2023-10-05 16:03:19
TXN-0005475,Lisa Taylor,sports & outdoors,110.91,2,2.8,United States,2024-10-08 14:27:08
TXN-0010641,Linda Thompson,Sports & Outdoors,$496.03,6,2.3,Brazil,2024-12-31
TXN-0011278,Jennifer Hernandez,Books,920.16,2,3.3,Germany,2024-10-02 03:22:22
TXN-0009668,Robert Rodriguez,Home & Kitchen,536.22,2,2.0,France,2023-01-06 22:38:14
TXN-0010573,Lisa Jones,Apparel,"$1,357.28",3,2.9,Germany,2023-01-14 23:20:30
TXN-0012021,Elizabeth Smith,Books,,1,2.3,United States,2023-10-03 08:15:51
TXN-0003417,Jennifer Wilson,Sports & Outdoors,911.03,2,3.7,Brazil,2024-06-14 21:39:42
TXN-0006720,Patricia Anderson,Books,12.57,7,2.4,Germany,2023-07-23 16:15:56
TXN-0001014,Thomas Anderson,Sports & Outdoors,1279.45,5,3.8,France,04/03/2024
TXN-0005226,James Perez,Apparel,84.35,,3.3,Japan,2023-11-07 07:14:39
TXN-0006170,Michael Johnson,Books,100.06,7,,Brazil,2024-12-10 09:20:43
TXN-0009355,Nancy Brown,hOME & kITCHEN,474.84,4,3.9,Netherlands,2023-03-26 02:54:26
TXN-0007703,Linda Anderson,Electronics,29.15,4,1.4,Netherlands,2023-08-29 01:01:57
TXN-0006771,Jennifer Anderson,Home & Kitchen,-1092.18,3,2.2,Germany,2023-02-14 02:02:06
TXN-0004558,Thomas Lee,Toys & Games,725.92,1,2.7,India,01/15/2024
TXN-0009734,Robert Williams,Beauty & Personal Care,634.54,3,0.0,Netherlands,2024-08-05 14:05:50
TXN-0001927,Daniel Williams,Automotive,931.21,8,3.8,Netherlands,05-03-2024
TXN-0010137,Nancy Moore,HOME & KITCHEN,970.72,2,4.1,Japan,2024-11-27 00:49:48
TXN-0008437,Charles Miller,Sports & Outdoors,86.9,6,2.5,Canada,2024-08-16 20:08:23
TXN-0005290,William Martinez,Beauty & Personal Care,$282.59,6,3.4,United Kingdom,2023-04-16 16:49:18
TXN-0002000,John Lopez,Home & Kitchen,861.41,8,3.9,Brazil,2024-06-17 03:20:19
TXN-0005846,David Miller,Automotive,$375.7,4,3.6,United States,2024-12-31
TXN-0009546,Barbara Brown,tOYS & gAMES,754.72,7,1.7,Brazil,2023-08-28 05:15:27
TXN-0001599,Joseph Taylor,Automotive,827.72,7,4.6,Japan,2023-12-29 10:25:52
TXN-0000643,Nancy Gonzalez,Sports & Outdoors,1051.58,7,3.3,United Kingdom,2024-02-05 07:26:07
TXN-0004362,William Rodriguez,Electronics,655.82,2,1.8,U.K.,2023-05-29 13:44:59
TXN-0002441,Sarah White,Automotive,836.19,8,,Japan,2023-12-17 06:07:38
TXN-0000370,Richard Johnson,  Toys & Games  ,1037.32,1,4.0,Australia,2024-12-16 05:36:29
TXN-0008650,Thomas Lee,Apparel,NULL,6,3.5,Canada,2024-01-23 21:53:58
TXN-0002348,Mary Jones,Toys & Games,681.58,6,4.3,Japan,2023-12-19 08:02:20
TXN-0011421,Mary Thompson,Automotive,325.3,7,3.3,United States,2023-05-07 08:15:47
TXN-0010180,,Books,931.34,5,3.6,Germany,2024-06-06 13:17:52
TXN-0005826,Susan Rodriguez,bOOKS,203.96,7,1.3,Japan,2024-06-28 01:45:33
TXN-0011998,David Perez,Books,1191.27,6,1.1,India,2024-07-11 19:15:25
TXN-0001607,John Lopez,Beauty & Personal Care,468.96,3,1.0,Germany,1679309711
TXN-0006184,Mary Miller,Apparel,NULL,2,3.5,United Kingdom,2023-06-29 07:58:15
TXN-0012492,Sarah Wilson,Sports & Outdoors,914.27,8,2.8,United States,2023-12-27 22:56:50
TXN-0001789,Christopher Moore,beauty & personal care,5.98,3,3.7,Brazil,2024-09-07 11:30:15
TXN-0004167,Sarah Smith,Books,777.55,4,3.0,Japan,2023-04-30 11:58:50
TXN-0008621,Patricia Taylor,Apparel,1386.47,1,4.1,India,2023-11-18 01:49:51
TXN-0010777,Sarah Martinez,Home & Kitchen,1269.44,3,2.7,NULL,2023-12-18 11:59:59
TXN-0000241,Barbara Williams,Books,406.35,1,4.5,United States,2023-05-27 03:37:04
TXN-0008067,Susan Lee,Electronics,1284.21,2,None,Japan,2023-01-05 08:51:25
TXN-0010509,Jennifer Johnson,Sports & Outdoors,1058.37,3,1.6,Canada,2024-11-19 08:53:09
TXN-0007087,Joseph Williams,Beauty & Personal Care,182.92,8,2.8,Canada,10/10/2024
TXN-0000012,Richard Lopez,Books,766.74,2,4.0,United Kingdom,30/10/2024
TXN-0000650,David White,Electronics,181.69,8,4.8,Japan,2024-11-06 21:42:15
TXN-0006285,John Taylor,Toys & Games,None,2,3.3,India,2024-01-20 10:15:31
TXN-0000285,Thomas Gonzalez,Toys & Games,211.11,NULL,2.7,Netherlands,2024-01-14 00:11:25
TXN-0009551,Joseph Hernandez,Books,1314.22,7,1.8,Netherlands,02/06/2023
TXN-0009102,Jennifer Moore,Toys & Games,39.64,8,2.9,Netherlands,2024-10-04 14:10:21
TXN-0000409,Charles Thomas,Automotive,918.93,6,3.4,United Kingdom,2024-10-31 23:34:40
TXN-0000206,Christopher White,Toys & Games,1233.38,4,1.1,United Kingdom,06/28/2024
TXN-0009153,Nancy Lopez,sports & outdoors,231.11,4,3.5,Brazil,2023-10-08 21:02:17
TXN-0003406,Linda Taylor,Toys & Games,710.01,5,3.7,Netherlands,20-Jun-2024
TXN-0010199,Mary Brown,Beauty & Personal Care,-1150.11,6,4.8,France,2024-09-18 15:18:39
TXN-0004427,Linda Lee,Home & Kitchen,"1,419.99",1,3.6,United States,2024-02-20 22:58:43
TXN-0001307,Charles Martinez,Apparel,1151.48,7,3.2,United Kingdom,2023-10-01 10:12:52
TXN-0000452,Susan Garcia,Electronics,-373.03,4,3.8,Australia,2024-05-12 18:05:46
TXN-0001548,Karen Jackson,Automotive,892.04,8,4.9,Netherlands,2024-01-24 08:34:46
TXN-0012012,William Wilson,Home & Kitchen,752.28,4,3.2,Canada,2023-06-09 04:45:45
TXN-0008092,Mary Rodriguez,Books,884.15,2,2.2,Brazil,1706909123
TXN-0011565,Karen Jackson,Home & Kitchen,1451.69,5,4.2,Canada,16/12/2024
TXN-0004682,Richard Brown,Beauty & Personal Care,$721.11,1,2.7,United States,2023-04-05 13:43:19
TXN-0000865,Mary Davis,Electronics,519.01,4,3.6,Japan,2023-06-06 07:46:52
TXN-0007274,Jennifer Lee,BEAUTY & PERSONAL CARE,725.37,7,4.2,United States,2023-06-02 06:36:43
TXN-0003004,Susan Lopez,Toys & Games,875.61,1,2.9,Australia,2023-10-08 21:32:48
TXN-0007621,Robert Davis,Home & Kitchen,1150.98,8,2.2,Australia,2023-06-12 20:50:07
TXN-0003999,Christopher Anderson,Sports & Outdoors,53.47,1,3.6,United Kingdom,11-08-2023
TXN-0008415,Thomas Brown,Toys & Games,100.03,None,2.7,Canada,2023-05-15 00:58:17
TXN-0008090,Patricia Smith,Books,1405.99,2,2.6,United States,13-10-2024
TXN-0011864,Linda Rodriguez,Sports & Outdoors,642.41,3,3.3,Germany,2023-02-03 02:59:26
TXN-0008832,Barbara Brown,Sports & Outdoors,943.27,8,2.7,Netherlands,29/08/2023
TXN-0011094,Sarah Davis,Books,$358.8,1,3.6,Canada,2024-12-31
TXN-0007461,Daniel Miller,Toys & Games,366.99,8,4.2,India,2023-05-02 18:07:08
TXN-0011344,Nancy Moore,Beauty & Personal Care,1183.89,2,1.6,None,2024-04-14 09:53:37
TXN-0004527,Sarah Gonzalez,Home & Kitchen,445.37,8,2.5,United States,2024-11-08 07:00:26
TXN-0000002,Sarah Williams,Toys & Games,49.55,4,1.9,United States,12/04/2024
TXN-0005079,James Lee,Sports & Outdoors,284.23,6,2.4,India,2023-04-05 08:40:09
TXN-0004501,Lisa Smith,Home & Kitchen,555.95,5,2.0,Australia,1691447795
TXN-0002533,Jessica Lopez,Home & Kitchen,385.87,7,2.1,United Kingdom,1672971001
TXN-0006972,Mary Thompson,Apparel,1202.88,5,2.1,United Kingdom,2024-09-02 18:01:54
TXN-0000397,Richard Smith,Books,,3,1.8,Germany,2023-01-18 00:29:34
TXN-0009305,Patricia Williams,Sports & Outdoors,374.38,2,3.2,United Kingdom,2024-07-14 20:06:30
TXN-0002041,Charles Wilson,Toys & Games,613.07,4,2.9,Australia,2023-03-28 14:02:48
TXN-0003824,Daniel Smith,Sports & Outdoors,420.86,7,2.3,United States,12/10/2023
TXN-0012114,Robert Jackson,Books,398.95,,4.4,India,2023-07-22 11:34:23
TXN-0001270,Barbara Lee,SPORTS & OUTDOORS,516.56,5,1.4,Germany,2024-08-23 17:23:19
TXN-0005829,Christopher Martin,Automotive,818.57,2,3.7,Brazil,25/07/2023
TXN-0003527,Barbara Jones,Toys & Games,1152.03,5,3.0,Germany,19-Feb-2024
TXN-0004672,Joseph Jones,Electronics,535.92,2,2.1,India,2024-10-05 15:33:25
TXN-0007952,Elizabeth Johnson,Electronics,1275.88,3,2.4,United States,2023-09-07 17:14:40
TXN-0002994,David Rodriguez,Sports & Outdoors,1321.72,6,2.0,Japan,2023-04-30 19:15:42
TXN-0011625,John Wilson,Toys & Games,969.81,5,1.4,United States,2023-03-21 02:13:02
TXN-0010143,Robert Williams,Home & Kitchen,None,3,3.0,Brazil,2024-08-05 23:22:49
TXN-0007713,Lisa Thomas,Beauty & Personal Care,1453.54,5,1.5,Germany,2024-05-08 04:55:32
TXN-0006820,Elizabeth Johnson,Home & Kitchen,673.54,1,3.2,France,1685871002
TXN-0003379,Christopher Gonzalez,Automotive,1487.59,2,4.6,United States,08/03/2023
TXN-0001632,Mary Johnson,Sports & Outdoors,283.91,8,2.9,Japan,2023-11-05 17:44:37
TXN-0001416,Daniel Thomas,Beauty & Personal Care,1211.84,4,3.9,Canada,2024-07-11 08:22:20
TXN-0012275,,Sports & Outdoors,582.73,1,2.5,France,2024-05-17 08:34:57
TXN-0006371,John Thompson,Sports & Outdoors,75.22,1,3.1,CAN,2023-04-27 13:03:37
TXN-0000359,John Thomas,hOME & kITCHEN,1178.39,8,3.0,France,2024-05-28 10:40:47
TXN-0005025,John Taylor,Apparel,394.65,4,3.5,Brazil,2024-08-27 05:18:17
TXN-0006441,Mary Gonzalez,BOOKS,62.73,8,3.4,United States,2023-05-15 07:11:01
TXN-0010256,Jennifer Anderson,Electronics,1319.98,1,3.2,Brazil,2024-01-28 09:23:36
TXN-0006929,Barbara Jackson,Toys & Games,"1,208.77",5,2.2,Japan,2023-11-26 06:23:32
TXN-0001868,Richard Martin,Automotive,973.8,4,2.9,Germany,2023-12-07 23:52:35
TXN-0006784,Michael Martin,  Automotive  ,1128.86,1,2.3,Netherlands,2024-02-23 13:59:02
TXN-0001242,Thomas Thomas,Apparel,630.13,1,2.2,Brazil,2023-12-05 05:55:27
TXN-0003145,Linda Thomas,Automotive,"1,192.93",1,3.7,India,2023-03-19 05:21:14
TXN-0009419,Barbara Taylor,Automotive,76.21,8,2.5,Brazil,2023-12-09 02:10:10
TXN-0005512,James Lopez,Automotive,"$1,131.04",3,1.5,Netherlands,2024-09-15 07:17:53
TXN-0007833,Lisa Martin,Books,796.78,4,2.7,India,2024-06-29 03:10:24
TXN-0010651,James Thompson,Toys & Games,1370.32,2,1.1,United Kingdom,2024-02-29 15:59:14
TXN-0007039,James Martinez,Electronics,845.05,1,6.5,Brazil,2024-05-21 19:18:25
TXN-0002519,Lisa Jackson,Sports & Outdoors,1185.44,5,0.0,Netherlands,2024-07-02 10:01:07
TXN-0006969,Robert Rodriguez,Automotive,350.22,2,1.9,United States,2024-10-18 12:34:11
TXN-0003304,Karen Thomas,Sports & Outdoors,1013.29,6,,India,2024-11-05 07:36:10
TXN-0007232,James Williams,Automotive,546.44,5,3.4,Australia,2023-07-04 23:28:05
TXN-0006754,Sarah Johnson,Books,286.17,8,1.4,France,NULL
TXN-0005140,Daniel Rodriguez,bOOKS,456.09,6,1.3,Japan,2024-02-14 17:12:31
TXN-0010351,Linda Hernandez,books,292.51,3,1.8,India,2023-08-16 09:23:10
TXN-0009768,Joseph Perez,Apparel,1062.73,5,4.2,Netherlands,2024-07-20 05:40:44
TXN-0000026,Patricia Johnson,Electronics,1389.92,4,7.2,Canada,2024-01-13 05:00:24
TXN-0008220,Michael Jones,Toys & Games,1082.03,2,2.9,France,2024-09-13 13:42:31
TXN-0002593,David Jones,Sports & Outdoors,NULL,2,2.1,France,2023-01-21 21:29:07
TXN-0000362,Charles Davis,Electronics,1228.52,7,4.9,Japan,2024-06-17 15:52:28
TXN-0010011,Barbara Taylor,Automotive,611.2,8,4.2,United States,2023-05-21 09:08:21
TXN-0004708,Jessica Thompson,Automotive,$799.60,5,4.4,United States,2023-05-09 11:44:19
TXN-0003448,Sarah Lee,Electronics,699.79,8,1.4,France,2024-02-11 19:41:00
TXN-0011091,Patricia Lee,Books,1146.41,8,4.0,Germany,11/10/2023
TXN-0005331,Patricia Williams,Automotive,1447.78,7,2.5,Canada,2023-06-14 19:21:09
TXN-0005238,Nancy Smith,Beauty & Personal Care,942.47,2,4.6,India,2024-09-28 05:55:40
TXN-0010014,David Jones,Books,1489.57,2,1.1,Australia,2024-11-25 12:53:42
TXN-0000826,Sarah Lopez,Home & Kitchen,629.27,5,3.3,united states,2024-11-30 06:34:17
TXN-0000510,Daniel Moore,Apparel,898.39,7,,Netherlands,2024-05-11 17:40:14
TXN-0001705,Joseph Moore,Beauty & Personal Care,1182.26,1,3.9,USA,2023-10-02 10:40:32
TXN-0003573,Barbara Martin,Toys & Games,-1104.35,8,3.6,France,2023-10-28 18:47:18
TXN-0010384,Sarah White,Beauty & Personal Care,281.94,5,1.8,Brazil,02/23/2024
TXN-0012232,Nancy Miller,Sports & Outdoors,1304.32,8,4.6,France,2023-01-27 07:21:21
TXN-0010367,Karen Gonzalez,Automotive,1176.87,8,3.6,India,21-12-2023
TXN-0007606,Michael Gonzalez,Automotive,447.08,1,3.2,United Kingdom,07/04/2023
TXN-0002841,John Johnson,Beauty & Personal Care,NULL,5,2.5,Canada,2023-03-20 02:23:19
TXN-0011420,Michael Wilson,bEAUTY & pERSONAL cARE,1123.0,6,3.9,Canada,2023-04-24 12:17:34
TXN-0005721,Michael Thompson,Home & Kitchen,443.46,6,1.6,,2024-12-30 13:29:26
TXN-0004005,Charles Miller,Sports & Outdoors,159.55,1,4.1,Brazil,2024-09-26 19:43:26
TXN-0010964,Elizabeth Brown,aPPAREL,1330.25,2,2.3,United Kingdom,2024-09-09 09:51:22
TXN-0001557,Jessica Davis,Automotive,156.8,3,1.5,,2024-04-15 01:51:25
TXN-0005347,NULL,Sports & Outdoors,517.26,1,1.8,Japan,2023-08-14 23:48:49
TXN-0009284,Jennifer Smith,Beauty & Personal Care,489.65,8,2.0,Brazil,
TXN-0007243,Robert Rodriguez,Home & Kitchen,901.34,4,-1.0,United Kingdom,2024-04-12 23:20:02
TXN-0006724,Jennifer Perez,Apparel,1444.37,None,2.3,Netherlands,2023-03-18 17:56:53
TXN-0005927,Jessica Hernandez,Books,,4,1.5,Germany,2023-07-23 09:16:10
TXN-0002009,Daniel Jones,Books,200.22,8,3.0,United Kingdom,2024-10-22 14:13:01
TXN-0008023,Patricia Jackson,Toys & Games,$654.24,5,1.3,India,2023-11-09 13:25:05
TXN-0001570,David Moore,Home & Kitchen,945.54,5,6.5,France,2024-04-06 17:02:58
TXN-0009896,Nancy Rodriguez,Electronics,843.13,4,3.2,united states,2023-12-13 05:45:27
TXN-0009660,Jessica Hernandez,Books,1264.65,1,Five,United States,2024-05-09 01:13:27
TXN-0000860,Karen Smith,Automotive,698.99,7,4.5,Japan,04/25/2024
TXN-0005661,Michael Martinez,Toys & Games,1201.3,3,,Germany,2023-07-25 06:20:05
TXN-0002431,Nancy Jones,Sports & Outdoors,988.16,6,1.9,United Kingdom,04/08/2024
TXN-0012425,Elizabeth Miller,Toys & Games,1420.51,5,3.6,France,
TXN-0001700,Linda Johnson,Home & Kitchen,810.81,2,2.4,Germany,22-02-2024
TXN-0004983,Jessica Martinez,Books,672.31,3,3.6,Australia,24-04-2024
TXN-0005617,William Martin,Toys & Games,1002.01,4,4.7,United States,None
TXN-0002029,David Miller,Beauty & Personal Care,657.70,8,5.0,Germany,2023-07-30 09:05:38
TXN-0001612,James Jones,  Books  ,856.1,7,4.2,Japan,2024-11-16 23:25:07
TXN-0010170,Barbara Moore,Electronics,134.4,1,0.0,India,2023-09-17 15:59:59
TXN-0001876,Elizabeth Moore,Apparel,1137.96,8,4.8,great britain,2024-11-17 04:32:25
TXN-0008440,Joseph White,Home & Kitchen,,7,2.1,France,2024-02-18 11:13:27
TXN-0009511,John Jones,Sports & Outdoors,1094.19,7,4.3,Japan,2024-01-22 04:13:17
TXN-0008167,Michael Miller,Apparel,720.42,1,4.4,United Kingdom,2024-03-31 09:01:28
TXN-0002503,Mary Garcia,Apparel,363.91,3,4.3,Australia,2024-12-27 01:24:01
TXN-0009326,Jennifer Rodriguez,Apparel,1417.59,3,4.8,None,2024-07-07 11:12:10
TXN-0011488,Susan Jones,SPORTS & OUTDOORS,1030.15,4,2.6,Germany,2023-09-25 09:35:03
TXN-0009937,Barbara Martin,Home & Kitchen,-441.47,8,3.6,Japan,2023-08-09 05:04:45
TXN-0002411,Nancy White,Automotive,613.67,4,1.7,United States,2023-02-17 12:42:22
TXN-0004019,Lisa Hernandez,Automotive,335.96,6,1.3,Australia,2023-06-06 16:15:54
TXN-0003781,Sarah Lee,Beauty & Personal Care,994.2,3,1.1,germany,2024-11-30 11:03:01
TXN-0002293,William Smith,Beauty & Personal Care,1225.76,1,1.7,Canada,2023-05-06 01:13:03
TXN-0000193,Jessica Davis,Toys & Games,683.05,1,-1.0,France,2023-11-19 19:45:03
TXN-0003149,Michael Jackson,Automotive,948.49,4,3.1,Japan,07-Jan-2024
TXN-0001033,Robert Williams,Beauty & Personal Care,276.90,7,2.4,United Kingdom,2024-01-19 20:40:35
TXN-0001880,Joseph White,  Toys & Games  ,1415.19,8,3.7,Netherlands,2023-02-08 20:32:26
TXN-0005045,Michael Taylor,APPAREL,422.65,3,3.4,Canada,2023-05-09 17:52:32
TXN-0008223,James Perez,Home & Kitchen,875.89,8,3.9,Netherlands,2024-03-16 17:53:45
TXN-0005083,Charles White,Books,1250.56,2,4.8,Canada,2024-07-01 17:30:33
TXN-0005329,Joseph Anderson,Toys & Games,None,7,3.8,Germany,2024-05-25 17:04:18
TXN-0001598,Jennifer Thompson,Home & Kitchen,247.32,1,1.3,Germany,21-10-2023
TXN-0007512,Nancy Lee,Home & Kitchen,1099.78,6,1.0,India,2024-12-28 11:21:36
TXN-0002865,Susan Lopez,Home & Kitchen,931.62,2,5.0,Brazil,2024-11-23 08:38:11
TXN-0002236,Jennifer Lopez,HOME & KITCHEN,1263.76,3,1.7,India,2023-01-11 20:46:11
TXN-0003545,Richard Smith,Electronics,569.55,3,1.6,India,2024-03-02 21:44:21
TXN-0008110,Charles Perez,Apparel,403.91,5,2.3,Brazil,2024-08-09 09:09:22
TXN-0006608,Lisa Anderson,Apparel,975.89,4,2.9,Canada,2023-05-21 15:23:54
TXN-0001739,Nancy Anderson,Home & Kitchen,1410.76,4,1.4,Australia,2023-05-17 07:42:32
TXN-0006843,Mary Thompson,Automotive,962.0,6,1.9,Canada,2023-08-12 14:32:18
TXN-0005608,Barbara Smith,  Sports & Outdoors  ,211.49,7,2.6,Canada,2024-08-07 10:57:24
TXN-0007260,Nancy Jones,Electronics,1266.45,1,4.4,CAN,2024-10-12 00:44:46
TXN-0005623,Daniel Thomas,Automotive,587.35,2,3.1,Germany,2023-08-01 14:57:09
TXN-0006738,Karen Lee,Toys & Games,929.85,8,1.4,Netherlands,2023-06-20 18:36:36
TXN-0011765,Robert Hernandez,Home & Kitchen,467.06,None,2.8,United Kingdom,2023-07-10 16:00:09
TXN-0004442,William Garcia,Home & Kitchen,1085.03,1,3.4,France,1684935651
TXN-0012500,James Thompson,Toys & Games,163.36,6,3.2,Germany,11-10-2024
TXN-0001076,Joseph Wilson,Toys & Games,1409.73,4,3.0,United States,2023-07-27 20:35:45
TXN-0002861,Thomas Garcia,Sports & Outdoors,190.5,4,1.1,India,1708513531
TXN-0003139,Joseph Taylor,Books,1439.34,4,1.2,United States,None
TXN-0007890,Jessica Thompson,toys & games,$54.77,3,4.8,United Kingdom,2024-12-31
TXN-0007693,Jennifer Garcia,Home & Kitchen,366.9,2,3.0,Japan,2024-06-03 13:29:12
TXN-0010155,Lisa Davis,Automotive,1318.57,2,N/A,United States,2023-12-01 04:06:14
TXN-0009082,Sarah Perez,Home & Kitchen,$319.57,1,3.8,France,2024-12-31
TXN-0002564,Thomas Jones,Electronics,15.53,7,2.6,India,2024-08-13 15:21:05
TXN-0001421,Elizabeth Moore,Sports & Outdoors,352.68,7,1.6,Australia,2024-02-24 03:06:29
TXN-0006660,Mary Martin,Automotive,1174.51,1,3.3,France,2024-12-11 00:43:36
TXN-0005675,Jennifer White,Apparel,1155.88,2,2.9,Germany,23-Oct-2023
TXN-0003068,Joseph Anderson,Automotive,565.0,1,4.0,NULL,2023-06-09 07:43:30
TXN-0011618,Richard Thompson,ELECTRONICS,1136.37,4,3.2,Japan,2024-04-08 09:01:12
TXN-0005403,William Jackson,Home & Kitchen,1099.92,8,0.0,Germany,2024-02-15 16:30:14
TXN-0000872,James Perez,Apparel,984.03,2,2.4,Japan,2023-06-13 07:06:31
TXN-0000057,Susan Gonzalez,Electronics,573.67,1,4.8,Netherlands,2023-08-20 22:32:35
TXN-0009655,Susan Martinez,Electronics,$66.61,1,1.8,United States,2024-12-31
TXN-0008933,John Jones,Automotive,1438.96,5,3.7,United Kingdom,2024-04-21 10:22:13
TXN-0004562,Charles Rodriguez,Sports & Outdoors,943.93,7,3.4,India,
TXN-0002080,Barbara Martinez,Toys & Games,375.78,6,4.0,Japan,2024-11-10 08:49:31
TXN-0003844,Daniel Jones,Electronics,1190.88,4,3.6,France,2023-07-30 00:26:20
TXN-0000187,Lisa Thomas,Toys & Games,1235.89,2,1.5,,2023-09-04 05:49:26
TXN-0005086,William Martin,Apparel,400.71,4,2.2,Australia,2023-09-14 22:07:01
